date,date,last,open,high,low,vol,var_%,close
2021-01-06,2021-01-06,"36.793,2",33999.3,36934.8,33408.3,227.56,8.24,36793.2
2021-01-07,2021-01-07,"39.460,2",36798.5,40340.9,36361.2,249.6,7.25,39460.2
2021-01-08,2021-01-08,"40.599,3",39466.4,41921.7,36613.4,251.29,2.89,40599.3
2021-01-09,2021-01-09,"40.151,9",40607.2,41363.5,38775.1,128.42,-1.1,40151.9
2021-01-10,2021-01-10,"38.192,2",40149.7,41362.4,35141.6,215.78,-4.88,38192.2
2021-01-11,2021-01-11,"35.544,3",38195.3,38217.2,30411.6,251.04,-6.93,35544.3
2021-01-12,2021-01-12,"34.076,1",35426.0,36598.7,32572.7,241.93,-4.13,34076.1
2021-01-13,2021-01-13,"37.382,2",34061.2,37764.6,32451.9,209.93,9.7,37382.2
2021-01-14,2021-01-14,"39.175,7",37383.4,40054.3,36772.1,172.4,4.8,39175.7
2021-01-15,2021-01-15,"36.845,8",39175.7,39715.0,34488.7,118.42,-5.95,36845.8
2021-01-16,2021-01-16,"36.019,5",36751.8,37931.7,35408.4,137.02,-2.24,36019.5
2021-01-17,2021-01-17,"35.839,6",36020.1,36801.3,33883.5,126.82,-0.5,35839.6
2021-01-18,2021-01-18,"36.613,2",35838.2,37436.8,34801.0,111.52,2.16,36613.2
2021-01-19,2021-01-19,"36.002,9",36630.6,37821.0,36001.4,79.11,-1.67,36002.9
2021-01-20,2021-01-20,"35.476,3",35862.1,36384.4,33444.5,153.61,-1.46,35476.3
2021-01-21,2021-01-21,"30.842,1",35472.3,35591.1,30101.8,253.27,-13.06,30842.1
2021-01-22,2021-01-22,"33.000,5",30838.7,33821.2,28871.2,243.09,7.0,33000.5
2021-01-23,2021-01-23,"32.088,9",32994.1,33441.4,31418.2,100.7,-2.76,32088.9
2021-01-24,2021-01-24,"32.241,3",32088.5,33034.8,30982.9,88.21,0.47,32241.3
2021-01-25,2021-01-25,"32.252,3",32244.3,34854.3,31967.4,142.43,0.03,32252.3
2021-01-26,2021-01-26,"32.502,1",32244.1,32917.7,30850.0,139.84,0.77,32502.1
2021-01-27,2021-01-27,"30.404,0",32499.6,32545.4,29290.4,194.35,-6.46,30404.0
2021-01-28,2021-01-28,"33.374,8",30408.9,33790.8,29911.9,167.39,9.77,33374.8
2021-01-29,2021-01-29,"34.301,8",33381.7,38546.0,31953.3,297.73,2.78,34301.8
2021-01-30,2021-01-30,"34.283,1",34300.0,34920.9,32908.5,128.57,-0.05,34283.1
2021-01-31,2021-01-31,"33.108,1",34281.6,34348.3,32189.9,101.92,-3.43,33108.1
2021-02-01,2021-02-01,"33.515,7",33106.8,34685.6,32324.9,126.32,1.23,33515.7
2021-02-02,2021-02-02,"35.485,2",33514.0,35976.1,33462.4,120.85,5.88,35485.2
2021-02-03,2021-02-03,"37.646,8",35486.9,37646.8,35401.5,131.03,6.09,37646.8
2021-02-04,2021-02-04,"36.982,1",37648.9,38707.9,36380.8,151.44,-1.77,36982.1
2021-02-05,2021-02-05,"38.297,6",36976.4,38303.6,36640.0,100.6,3.56,38297.6
2021-02-06,2021-02-06,"39.256,6",38300.6,40939.7,38275.3,156.02,2.5,39256.6
2021-02-07,2021-02-07,"38.852,9",39228.9,39691.7,37381.6,125.37,-1.03,38852.9
2021-02-08,2021-02-08,"46.395,7",38853.6,46596.4,38057.0,248.47,19.41,46395.7
2021-02-09,2021-02-09,"46.508,6",46396.4,48143.5,45104.7,193.87,0.24,46508.6
2021-02-10,2021-02-10,"44.836,0",46507.8,47295.3,43800.5,151.83,-3.6,44836.0
2021-02-11,2021-02-11,"47.990,7",44834.8,48622.1,44041.1,145.77,7.04,47990.7
2021-02-12,2021-02-12,"47.371,7",47995.0,48927.4,46218.6,133.73,-1.29,47371.7
2021-02-13,2021-02-13,"47.168,7",47373.1,48097.3,46270.5,89.42,-0.43,47168.7
2021-02-14,2021-02-14,"48.643,4",47172.1,49695.1,47051.9,106.5,3.13,48643.4
2021-02-15,2021-02-15,"47.936,3",48611.1,48936.5,45786.1,123.18,-1.45,47936.3
2021-02-16,2021-02-16,"49.169,7",47934.2,50515.8,47044.4,141.37,2.57,49169.7
2021-02-17,2021-02-17,"52.079,2",49161.3,52577.7,49018.1,140.03,5.92,52079.2
2021-02-18,2021-02-18,"51.582,2",52094.5,52524.0,50941.6,94.35,-0.95,51582.2
2021-02-19,2021-02-19,"55.906,6",51590.1,56238.5,50816.8,139.43,8.38,55906.6
2021-02-20,2021-02-20,"55.923,7",55922.0,57523.8,54124.1,127.85,0.03,55923.7
2021-02-21,2021-02-21,"57.433,8",55907.6,58335.1,55502.7,87.26,2.7,57433.8
2021-02-22,2021-02-22,"54.111,8",57437.6,57480.8,48353.8,244.95,-5.78,54111.8
2021-02-23,2021-02-23,"48.911,2",54114.1,54115.0,45093.8,315.07,-9.61,48911.2
2021-02-24,2021-02-24,"49.697,5",48911.1,51311.8,47031.7,153.75,1.61,49697.5
2021-02-25,2021-02-25,"46.928,5",49695.9,52013.8,46773.7,83.22,-5.57,46928.5
2021-02-26,2021-02-26,"46.345,6",46928.5,48413.9,44248.2,189.41,-1.24,46345.6
2021-02-27,2021-02-27,"46.136,7",46333.1,48335.1,45059.4,98.75,-0.45,46136.7
2021-02-28,2021-02-28,"45.164,0",46136.0,46582.0,43100.6,135.08,-2.11,45164.0
2021-03-01,2021-03-01,"49.595,5",45160.5,49774.0,45008.8,137.52,9.81,49595.5
2021-03-02,2021-03-02,"48.424,2",49595.6,50191.9,47100.6,102.1,-2.36,48424.2
2021-03-03,2021-03-03,"50.395,1",48422.2,52567.9,48159.2,44.93,4.07,50395.1
2021-03-04,2021-03-04,"48.428,0",50388.0,51757.7,47521.8,9.56,-3.9,48428.0
2021-03-05,2021-03-05,"48.792,5",48363.6,49429.4,46370.1,113.64,0.75,48792.5
2021-03-06,2021-03-06,"48.855,6",48798.7,49191.8,47132.8,66.66,0.13,48855.6
2021-03-07,2021-03-07,"50.982,3",48899.0,51434.1,48890.6,82.91,4.35,50982.3
2021-03-08,2021-03-08,"52.311,0",50988.9,52384.9,49338.1,68.14,2.61,52311.0
2021-03-09,2021-03-09,"54.879,0",52352.4,54880.6,51941.3,114.06,4.91,54879.0
2021-03-10,2021-03-10,"55.851,9",54882.7,57328.7,53073.6,140.96,1.77,55851.9
2021-03-11,2021-03-11,"57.799,5",55851.2,58135.0,54351.8,129.63,3.49,57799.5
2021-03-12,2021-03-12,"57.265,1",57806.2,58052.3,55134.5,116.96,-0.92,57265.1
2021-03-13,2021-03-13,"61.195,3",57267.4,61795.8,56118.8,134.64,6.86,61195.3
2021-03-14,2021-03-14,"59.113,7",61192.7,61673.7,59113.7,80.29,-3.4,59113.7
2021-03-15,2021-03-15,"55.791,3",59117.4,60565.9,55088.8,117.71,-5.62,55791.3
2021-03-16,2021-03-16,"56.889,7",55619.5,56889.7,53342.6,128.51,1.97,56889.7
2021-03-17,2021-03-17,"58.913,5",56892.9,58933.2,54253.2,118.26,3.56,58913.5
2021-03-18,2021-03-18,"57.656,0",58911.8,60088.0,57099.6,102.62,-2.13,57656.0
2021-03-19,2021-03-19,"58.088,0",57645.0,59448.3,56305.1,83.98,0.75,58088.0
2021-03-20,2021-03-20,"58.093,4",58084.1,59882.1,57863.0,67.83,0.01,58093.4
2021-03-21,2021-03-21,"57.383,8",58097.4,58583.8,55583.3,77.47,-1.22,57383.8
2021-03-22,2021-03-22,"54.158,3",57379.3,58379.9,53784.2,95.53,-5.62,54158.3
2021-03-23,2021-03-23,"54.452,5",54117.5,55813.8,52992.3,84.84,0.54,54452.5
2021-03-24,2021-03-24,"52.325,4",54309.1,57169.4,51725.4,137.91,-3.91,52325.4
2021-03-25,2021-03-25,"51.322,3",52330.0,53175.4,50441.3,143.35,-1.92,51322.3
2021-03-26,2021-03-26,"55.036,1",51317.4,55074.1,51302.0,100.3,7.24,55036.1
2021-03-27,2021-03-27,"55.862,9",55033.8,56531.1,54010.2,73.87,1.5,55862.9
2021-03-28,2021-03-28,"55.765,2",55856.9,56504.2,54711.3,58.71,-0.17,55765.2
2021-03-29,2021-03-29,"57.616,2",55764.7,58392.6,54951.1,107.91,3.32,57616.2
2021-03-30,2021-03-30,"58.771,3",57614.6,59366.9,57077.1,86.21,2.0,58771.3
2021-03-31,2021-03-31,"58.763,7",58771.4,59795.6,56991.6,98.06,-0.01,58763.7
2021-04-01,2021-04-01,"58.718,3",58763.2,59406.5,58040.7,69.04,-0.08,58718.3
2021-04-02,2021-04-02,"58.977,3",58718.2,60134.9,58466.5,72.37,0.44,58977.3
2021-04-03,2021-04-03,"57.059,9",58976.8,59770.5,56906.7,68.74,-3.25,57059.9
2021-04-04,2021-04-04,"58.199,9",57059.7,58464.8,56470.6,57.21,2.0,58199.9
2021-04-05,2021-04-05,"58.993,4",58202.3,59205.1,56842.7,54.13,1.36,58993.4
2021-04-06,2021-04-06,"57.996,3",59169.0,59487.0,57403.3,77.15,-1.69,57996.3
2021-04-07,2021-04-07,"55.948,7",57996.3,58627.7,55489.3,110.69,-3.53,55948.7
2021-04-08,2021-04-08,"58.077,4",55948.0,58136.7,55721.6,64.78,3.8,58077.4
2021-04-09,2021-04-09,"58.118,7",58076.8,58890.9,57686.0,59.22,0.07,58118.7
2021-04-10,2021-04-10,"59.748,4",58127.4,61229.0,57900.0,103.72,2.8,59748.4
2021-04-11,2021-04-11,"59.978,7",59772.4,60667.1,59250.3,58.2,0.39,59978.7
2021-04-12,2021-04-12,"59.863,8",59982.1,61259.9,59569.2,81.88,-0.19,59863.8
2021-04-13,2021-04-13,"63.540,9",59863.6,63659.0,59839.4,126.56,6.14,63540.9
2021-04-14,2021-04-14,"62.980,4",63544.2,64778.0,61366.3,130.43,-0.88,62980.4
2021-04-15,2021-04-15,"63.216,0",62978.6,63729.1,62067.5,76.97,0.37,63216.0
2021-04-16,2021-04-16,"61.379,7",63211.6,63518.5,60027.3,136.85,-2.9,61379.7
2021-04-17,2021-04-17,"60.041,9",61358.3,62509.1,59672.1,84.08,-2.18,60041.9
2021-04-18,2021-04-18,"56.207,1",60043.2,60362.1,51817.6,216.81,-6.39,56207.1
2021-04-19,2021-04-19,"55.646,1",56208.1,57517.0,54272.3,117.51,-1.0,55646.1
2021-04-20,2021-04-20,"56.483,2",55645.1,57054.9,53422.5,115.49,1.5,56483.2
2021-04-21,2021-04-21,"53.820,2",56479.5,56764.4,53657.6,100.26,-4.71,53820.2
2021-04-22,2021-04-22,"51.729,5",53821.3,55408.4,50590.9,168.13,-3.88,51729.5
2021-04-23,2021-04-23,"51.143,6",51707.1,52099.9,47659.4,214.46,-1.13,51143.6
2021-04-24,2021-04-24,"50.088,9",51140.8,51183.0,48775.2,82.25,-2.06,50088.9
2021-04-25,2021-04-25,"48.963,6",50088.2,50532.4,47098.5,59.2,-2.25,48963.6
2021-04-26,2021-04-26,"54.020,5",48963.5,54320.9,48815.9,129.76,10.33,54020.5
2021-04-27,2021-04-27,"55.036,5",54011.1,55427.8,53345.0,84.08,1.88,55036.5
2021-04-28,2021-04-28,"54.841,4",55036.0,56419.9,53876.4,86.96,-0.35,54841.4
2021-04-29,2021-04-29,"53.560,8",54838.6,55173.7,52400.0,83.9,-2.34,53560.8
2021-04-30,2021-04-30,"57.720,3",53562.3,57925.6,53088.7,103.74,7.77,57720.3
2021-05-01,2021-05-01,"57.807,1",57719.1,58449.4,57029.5,63.41,0.15,57807.1
2021-05-02,2021-05-02,"56.603,8",57807.2,57868.4,56110.5,53.61,-2.08,56603.8
2021-05-03,2021-05-03,"57.169,8",56605.8,58925.1,56562.4,89.24,1.0,57169.8
2021-05-04,2021-05-04,"53.741,5",57170.6,57201.3,53741.5,132.33,-6.0,53741.5
2021-05-05,2021-05-05,"57.441,3",53872.5,57936.4,53872.5,119.82,6.88,57441.3
2021-05-06,2021-05-06,"56.405,4",57441.0,58364.9,55294.5,109.02,-1.8,56405.4
2021-05-07,2021-05-07,"57.337,2",56411.4,58639.3,55300.1,110.01,1.65,57337.2
2021-05-08,2021-05-08,"58.840,1",57330.3,59471.1,56972.2,101.27,2.62,58840.1
2021-05-09,2021-05-09,"58.238,3",58840.6,59227.0,56414.4,103.59,-1.02,58238.3
2021-05-10,2021-05-10,"55.848,9",58251.2,59523.9,53678.3,142.61,-4.1,55848.9
2021-05-11,2021-05-11,"56.695,7",55846.1,56871.1,54550.4,96.47,1.52,56695.7
2021-05-12,2021-05-12,"49.384,2",56694.5,57938.5,49187.0,160.74,-12.9,49384.2
2021-05-13,2021-05-13,"49.704,6",49398.2,51337.3,46331.1,236.71,0.65,49704.6
2021-05-14,2021-05-14,"49.839,8",49704.9,51459.2,48874.0,118.84,0.27,49839.8
2021-05-15,2021-05-15,"46.708,8",49839.1,50640.9,46650.2,131.91,-6.28,46708.8
2021-05-16,2021-05-16,"46.426,4",46729.3,49764.3,43920.8,180.07,-0.6,46426.4
2021-05-17,2021-05-17,"43.541,3",46424.2,46545.4,42201.5,274.76,-6.21,43541.3
2021-05-18,2021-05-18,"42.897,3",43538.5,45770.9,42293.9,154.96,-1.48,42897.3
2021-05-19,2021-05-19,"36.720,5",42898.3,43516.6,30261.7,607.1,-14.4,36720.5
2021-05-20,2021-05-20,"40.717,2",36706.8,42425.9,35010.4,269.75,10.88,40717.2
2021-05-21,2021-05-21,"37.297,4",40611.2,42108.3,33592.3,315.5,-8.4,37297.4
2021-05-22,2021-05-22,"37.448,3",37291.0,38776.0,35314.9,185.83,0.4,37448.3
2021-05-23,2021-05-23,"34.679,7",37446.8,38248.7,31192.4,325.73,-7.39,34679.7
2021-05-24,2021-05-24,"38.750,6",34720.3,39851.7,34474.6,244.88,11.74,38750.6
2021-05-25,2021-05-25,"38.378,3",38753.6,39740.8,36540.7,163.01,-0.96,38378.3
2021-05-26,2021-05-26,"39.249,2",38375.7,40750.0,37847.0,153.8,2.27,39249.2
2021-05-27,2021-05-27,"38.417,3",39249.0,40322.2,37190.8,122.93,-2.12,38417.3
2021-05-28,2021-05-28,"35.662,5",38543.2,38844.1,34772.4,199.58,-7.17,35662.5
2021-05-29,2021-05-29,"34.584,6",35664.5,37227.1,33664.2,160.43,-3.02,34584.6
2021-05-30,2021-05-30,"35.652,8",34589.3,36388.6,33441.0,104.18,3.09,35652.8
2021-05-31,2021-05-31,"37.298,6",35644.0,37480.7,34213.2,131.7,4.62,37298.6
2021-06-01,2021-06-01,"36.687,6",37294.3,37850.3,35742.7,113.48,-1.64,36687.6
2021-06-02,2021-06-02,"37.555,8",36687.7,38199.9,35981.1,96.89,2.37,37555.8
2021-06-03,2021-06-03,"39.187,3",37555.7,39462.3,37193.6,106.44,4.34,39187.3
2021-06-04,2021-06-04,"36.851,3",39191.4,39255.4,35659.9,127.71,-5.96,36851.3
2021-06-05,2021-06-05,"35.520,0",36841.2,37887.6,34832.0,101.48,-3.61,35520.0
2021-06-06,2021-06-06,"35.815,4",35518.7,36434.0,35265.3,62.2,0.83,35815.4
2021-06-07,2021-06-07,"33.578,0",35815.4,36754.6,33410.1,119.5,-6.25,33578.0
2021-06-08,2021-06-08,"33.382,9",33574.6,34047.8,31158.1,193.54,-0.58,33382.9
2021-06-09,2021-06-09,"37.332,2",33385.5,37517.6,32428.6,209.82,11.83,37332.2
2021-06-10,2021-06-10,"36.649,4",37375.2,38340.8,35824.0,154.32,-1.83,36649.4
2021-06-11,2021-06-11,"37.314,6",36654.3,37641.1,36003.3,109.15,1.81,37314.6
2021-06-12,2021-06-12,"35.467,5",37334.4,37437.3,34703.3,87.73,-4.95,35467.5
2021-06-13,2021-06-13,"39.022,9",35467.5,39321.6,34827.0,123.32,10.02,39022.9
2021-06-14,2021-06-14,"40.529,4",39024.1,40970.4,38769.9,157.35,3.86,40529.4
2021-06-15,2021-06-15,"40.156,1",40522.5,41318.0,39589.9,117.55,-0.92,40156.1
2021-06-16,2021-06-16,"38.336,0",40148.1,40494.4,38156.4,123.52,-4.53,38336.0
2021-06-17,2021-06-17,"38.052,0",38337.8,39529.9,37425.3,109.58,-0.74,38052.0
2021-06-18,2021-06-18,"35.749,4",38045.5,38166.0,35198.5,102.84,-6.05,35749.4
2021-06-19,2021-06-19,"35.513,4",35770.0,36357.3,34845.5,105.46,-0.66,35513.4
2021-06-20,2021-06-20,"35.595,8",35510.9,36097.9,33378.0,137.48,0.23,35595.8
2021-06-21,2021-06-21,"31.692,0",35597.9,35708.4,31284.1,256.87,-10.97,31692.0
2021-06-22,2021-06-22,"32.496,4",31682.7,33272.5,28901.8,309.65,2.54,32496.4
2021-06-23,2021-06-23,"33.674,3",32498.3,34784.3,31736.5,173.34,3.62,33674.3
2021-06-24,2021-06-24,"34.665,8",33678.1,35249.9,32356.7,119.25,2.94,34665.8
2021-06-25,2021-06-25,"31.594,0",34660.5,35490.9,31337.9,193.43,-8.86,31594.0
2021-06-26,2021-06-26,"32.243,4",31592.1,32643.0,30206.9,156.67,2.06,32243.4
2021-06-27,2021-06-27,"34.678,5",32247.1,34685.5,32041.7,148.8,7.55,34678.5
2021-06-28,2021-06-28,"34.475,9",34682.2,35231.2,33944.9,112.0,-0.58,34475.9
2021-06-29,2021-06-29,"35.834,7",34477.3,36590.3,34247.6,97.27,3.94,35834.7
2021-06-30,2021-06-30,"35.026,9",35832.6,36089.5,34126.6,107.07,-2.25,35026.9
2021-07-01,2021-07-01,"33.543,6",35030.7,35032.7,32839.2,27.41,-4.23,33543.6
2021-07-02,2021-07-02,"33.813,4",33542.2,33925.9,32734.6,78.93,0.8,33813.4
2021-07-03,2021-07-03,"34.742,8",33814.2,34909.8,33363.3,55.69,2.75,34742.8
2021-07-04,2021-07-04,"35.298,2",34742.8,35957.6,34740.1,56.13,1.6,35298.2
2021-07-05,2021-07-05,"33.687,8",35297.0,35300.5,33164.1,88.36,-4.56,33687.8
2021-07-06,2021-07-06,"34.225,6",33688.5,35062.0,33581.7,83.63,1.6,34225.6
2021-07-07,2021-07-07,"33.867,8",34228.7,35036.6,33801.3,72.03,-1.05,33867.8
2021-07-08,2021-07-08,"32.866,3",33859.4,33923.2,32146.9,108.09,-2.96,32866.3
2021-07-09,2021-07-09,"33.797,4",32866.3,34079.2,32367.0,67.14,2.83,33797.4
2021-07-10,2021-07-10,"33.510,6",33797.7,34221.0,33056.8,50.94,-0.85,33510.6
2021-07-11,2021-07-11,"34.227,7",33510.8,34580.6,33319.8,35.72,2.14,34227.7
2021-07-12,2021-07-12,"33.113,0",34228.3,34598.0,32662.8,63.24,-3.26,33113.0
2021-07-13,2021-07-13,"32.728,1",33106.1,33307.7,32259.5,60.04,-1.16,32728.1
2021-07-14,2021-07-14,"32.820,7",32727.8,33051.9,31611.2,69.56,0.28,32820.7
